text,title
放一下冯巩曹随风的小品我就这么个人听听看,Music-Play
放一下英文版的钢铁是怎么炼成的小说,Travel-Query
可不可以告诉我11月10日和11月9日哪天是星期日,Video-Play
告诉我周三下午去长沙的汽车票,Travel-Query
下周六是农历几月几号,Music-Play
初学者这个专辑里面的花儿与少年可以给我播放一下不,Weather-Query
你现在在宿舍还是在上班,Other
奈何里的女儿播放一下呢,Weather-Query
买的冰淇淋到了，冷冻柜的温度得调低啊。,FilmTele-Play
继续收听一下频率是一零三点四的惠州人民广播电台,TVProgram-Play
元宵节在星期几,Radio-Listen
随便播一个重生的有声小说,Audio-Play
帮我查询明天苏州室外温度多少度,FilmTele-Play
而此版的许多人物也是符合现在八零九零后们的口味,HomeAppliance-Control
有什么方法可以让头发定型除发胶定型水外,HomeAppliance-Control
你又不是我女朋友你怎么陪我呢,Other
给我播放武侠类的有声漫画,Travel-Query
给我随便找一个已经完结的战斗动漫,Music-Play
望果节是周几,Calendar-Query
男人是不是三十岁如狼四十岁如虎,FilmTele-Play
这时候没有空吃饭，帮我把电饭煲开启保温功能吧,Radio-Listen
查一下还有几趟班机去上海,FilmTele-Play
吴奇隆走出情伤全力工作很充实很快乐,Other
可以将8月12号到9月17号的提醒全部删除吗,HomeAppliance-Control
给我找一找吃货俱乐部在意大利拍的那一期,Alarm-Update
还能不能找到2015年上映的纪录片迈克尔杰克逊和他的时代,Music-Play
今年最高点击的抖音歌曲来一首吧,Video-Play
我要去曲靖市政府南门给我看看怎么去,Travel-Query
嗯好啊过些天和海鹏我们一块儿回去肯定能进,Calendar-Query
陶子认为偶像已经有很多人在挖掘不差我一个,TVProgram-Play
影院经理对非二有信心,Audio-Play
周三北票有没有可能下雨,FilmTele-Play
姜广涛的配音视频能帮我找一下吗,Audio-Play
内蒙明天会有大风出现吗,TVProgram-Play
天水美女在新丝路比赛中的冠军,Music-Play
可以帮我看看今天的广西公共有什么电视剧看吗,Radio-Listen
查询明天六点绥化有雨吗,Radio-Listen
换个唐嫣和窦骁演的时间都知道,TVProgram-Play
快速回放中午中央5套的体育比赛,Radio-Listen
情急之下两人向刘伟强发出邀请希望他能够支持,Weather-Query
方舟子灭中医那是他搞不懂,Music-Play
切换到少儿频道正在播出的熊熊乐园3,Travel-Query
可以把风扇调成直吹风吗,Music-Play
比较想看广东珠江的外来媳妇本地郎，帮我找一下,Weather-Query
随机播放90年代的经典音乐,Audio-Play
你对讲述人生意义类型的电影感兴趣吗,TVProgram-Play
现在给我建一个提醒明天早上8点预约科目一考试，我怕我忘了,TVProgram-Play
我打你电话怎么打不通,FilmTele-Play
呵呵不睡了中午再睡我去洗衣服了,Video-Play
查看明天有没有三亚飞新加坡的飞机吗,Music-Play
今天下午9点的闹钟现在给我定好,FilmTele-Play
还有去广东哪里的高铁,TVProgram-Play
将空调除湿功能开启吧,Audio-Play
让我知道珠海去往广州的长途车发车了没,FilmTele-Play
与健康同行是不是十二点四十分播放帮我看下,HomeAppliance-Control
我要听用法语讲的顽皮的孩子的故事,HomeAppliance-Control
把中央人民广播电台的文艺之声开开,Audio-Play
赵丽颖演的悬疑片谁是凶手继续播放,FilmTele-Play
调一下空调温度到二十二度,Weather-Query
有白色斑点的芦荟有毒吗用来敷脸效果怎样,Alarm-Update
9号回湖南的那个提醒能不能帮我删除了,Other
找到最近的快餐店的路,Video-Play
查询上个月中山的总降水量,Other
日黄昏以为期兮下句是及出处,Video-Play
新京报不过经历了低潮期一定也会有收获的是不是,Alarm-Update
现在希望可以听到法语版的依恋,Audio-Play
给我定一个周四下午3点的闹钟,Alarm-Update
杭州到南京我觉得飞机比较快,Calendar-Query
我现在想要你帮我记一下今天下午三点有一个重要会议要开,Video-Play
查一下今年上元节是星期几,Travel-Query
查下日历明天的农历是多少啊,TVProgram-Play
走哪条路从天坛到西直门不绕远,Video-Play
梁家树表示香港很久没有拍这种题材了,Music-Play
问到男友是否经常逗她开心她说一直我都好开心本身好开心,HomeAppliance-Control
切换到正在直播的向幸福出发-2021-20,Weather-Query
我不去当裁判了谢谢祝取得好成绩,Radio-Listen
面对传媒追访她只好强颜欢笑笔者上前问她对造型满不满意,Music-Play
我想看北京卫视的北京您早帮我搜索一下往期视频,FilmTele-Play
请问成都市博物馆四川省博物馆地址电话谢谢,FilmTele-Play
其实水货同行货比哪种好,Calendar-Query
电影频道5月26上午播出的天净沙回看一下,Travel-Query
能给我来一个剧情片大宅门吧,FilmTele-Play
4月16日的斯里兰卡青睐中国这个视频能找到吗,Video-Play
时隔两周何念工作室决定诉诸法律,Weather-Query
明天是传说的世界末日,Weather-Query
晚上八点左右济南少儿有什么适合儿童看电视节目吗帮我看下,Music-Play
任达华半开玩笑地说袁咏仪好像已经怀孕了但被袁咏仪马上否定,Weather-Query
查一下退伍军人节是星期几,Radio-Listen
吕良伟妻子斥周刊造谣两女儿实为侄女图,Weather-Query
现在请收听可心的可心电台,HomeAppliance-Control
在书中琳恩还表达了自己在发现一六岁的女儿吸毒时的恐慌感,HomeAppliance-Control
提醒我今天去营业厅办理业务,Video-Play
请用英语播放王维的西施咏音频,FilmTele-Play
这种故意请模仿明星代言是否合理,Radio-Listen
空调风速调至百分之50现在太小了,Music-Play
零点24播出的旅游景区天气预报再播放一遍,TVProgram-Play
麻烦帮我播放泰国的讲校园青春的剧天使之恋,Weather-Query
8月8号5点的闹钟帮我关掉了吗,Radio-Listen
回放下广东珠江的元宵节联欢晚会,Radio-Listen
刘晓庆曾拒绝与姜文合作再也不说做女人难,Radio-Listen
杨颖觉得这是一件非常浪漫的往事,TVProgram-Play
到牛塘中学要怎么走啊,HomeAppliance-Control
绵阳后天可能有雨吗,Travel-Query
我想继续收听向菲主持的中国之声,Radio-Listen
快点查查大前天是几号呢,Other
对此我感到十分内疚想透过这个道歉声明向大家表示深深的歉意,Audio-Play
汪汪队立大功的相关视频按照时间顺序播放,Travel-Query
帮我查询然后给我订几张深圳到北京的机票,TVProgram-Play
换一部电视换一部电影,Alarm-Update
来首侬本多情里面的情歌吧,Alarm-Update
请问什么时候是元宵节,Calendar-Query
我想查看4月30号的广西影视有什么令人心动的电影帮我看下,Video-Play
打开江苏卫视的父母爱情看一下,Travel-Query
什么时候是花山节,FilmTele-Play
帮我看看中央人民广播电台老年之声的主持人是谁,Weather-Query
我想听70年代的爵士舞曲,Audio-Play
前天是几月几号,Radio-Listen
我要听钢琴伴奏的英文歌曲呢,FilmTele-Play
现在就把空调关了吧，太费电了,FilmTele-Play
好想收听中国国际广播电台的新闻,Alarm-Update
画面中以一件印有红唇的恤蒙住嘴巴象征她在,Weather-Query
CCTV1在2点31的晚间新闻回放一下可以吗,TVProgram-Play
记得在5月1号提醒我找周家伟拿钱,Audio-Play
我要听英文版的小星星。,Video-Play
到湖州仓山区怎么走啊,Radio-Listen
帮我查一下周一上午会不会出太阳。,Audio-Play
帮我搜索一下早上七点零一分的郑州大民生吧我想看下,Alarm-Update
我想看一部80年代的战争片,Alarm-Update
顺序播放一下张学友的醒着做梦里面的歌曲呢,Audio-Play
藏历年是什么时候,HomeAppliance-Control
麻烦推送下今晚的广东珠江的节目,Audio-Play
鱼味男孩的节目帮忙回放忘了哪个台了,Radio-Listen
帮我打开今天的辽宁宜佳，我想看下载直播些什么,Calendar-Query
昨天晚上珠江的六三零新闻打开了吗我想看下,TVProgram-Play
立刻播放2020年4月出的动漫百妖谱,Music-Play
林允儿拍的韩剧可以来一个看么,TVProgram-Play
杨颖邓伦朱一龙演的我们是真朋友找到并帮我播放,Audio-Play
给我找到开车到福州南站的路,TVProgram-Play
空调给我关机啊,FilmTele-Play
新报记者吴轶凡文朱良城摄,Weather-Query
未来三天鸡西有雨吗,Video-Play
请帮我设置一个周六上午9点去钓鱼的闹钟。,Other
农历的惊蛰是星期几,FilmTele-Play
历史类型的广播剧播放一个吧,FilmTele-Play
请告诉我复活节是几号。,Audio-Play
把榨汁机开开，我想榨点果汁。,Audio-Play
下个月3号的下午5点出国的闹钟帮我设置下。,Travel-Query
放玻璃瓶中的妖怪这个故事的英语版,Radio-Listen
这雪什么时候能停,Radio-Listen
提醒我后天上午8点去交水费,Alarm-Update
幺三八零七八七八八五幺,FilmTele-Play
搜索宁波电视台的健康有1套,FilmTele-Play
音乐电台有正在放摇滚的吧找来听听,TVProgram-Play
循环播放一下安徒生的童话故事拇指姑娘,HomeAppliance-Control
我想用我朋友的手机号码定位,Video-Play
请播一下小铃铛这个故事给小孩子听,Alarm-Update
查询一下江苏今年的空气湿润程度,Weather-Query
9号上午10点的签售会提醒我一下。,TVProgram-Play
我十点去郑州会不会堵车,Audio-Play
我弟周一上午要开运动会，一定给我设置好闹钟,Travel-Query
帮忙告诉我怎么骑车去市政府吗,Weather-Query
洗碗机已经把碗洗干净了，把它关掉吧。,FilmTele-Play
请播放内地原来拍的古装戏杨三姐告状,Radio-Listen
你是不是忘记给我说今天也是充满希望的一天,TVProgram-Play
我想看今早的北京早间新闻，帮我换台,Weather-Query
有声小说神藏播放一下,TVProgram-Play
现在赶紧给我查10月11日是阴历多少,Other
中午11点40分的DV现场给我回放下吧,FilmTele-Play
我想观看演员李易峰主演的号手就位。,TVProgram-Play
李冰冰亲们要点击查看大图才有效果呀,Travel-Query
查询未来一周天津少雨吗,Video-Play
李湘骑着自行车缓缓前行穿着白色的连衣裙仿佛回到了校园时代,FilmTele-Play
陕西交通广播的节目给按时间顺序播放,Alarm-Update
随机找一个新闻电台啊,Calendar-Query
今年的什么时候是陇端节,HomeAppliance-Control
就放一遍王宝强主演的唐人街探案三。,Calendar-Query
娱乐节目效果追求的就是语出惊人巨大反差,TVProgram-Play
我应该怎样骑车从国家大剧院到王府井呢,Weather-Query
24个小时后去医院打针你能不能叫我一下 ,Alarm-Update
立刻续播沈腾的电影,Music-Play
播放言情剧恋恋不忘,FilmTele-Play
万名歌迷票选容祖儿十年至爱造型图,FilmTele-Play
何炅主持的快乐大本营帮我播放一下,Radio-Listen
国庆节是这月的几号,Audio-Play
看一下下周五是几号,Weather-Query
现在杭州那边空气质量怎么样,TVProgram-Play
既要做到准确还原又要符合现代审美是挺难的,Video-Play
东湖新闻都是每天十二点三十五分开播吗帮我看下,Alarm-Update
老赵的回答甚是干脆我公司里这么多人够用了不用外人了,Other
上次那个电台我挺喜欢，好像是门少华主持的生活小贴士,Music-Play
播放欧美动漫冰河世纪3,HomeAppliance-Control
把空调温度调低到20度,TVProgram-Play
快乐生活一点通昨天有播放吗帮我看下,Calendar-Query
今天空气有点干燥，帮我把加湿器打开,HomeAppliance-Control
我要听李白的清平调朗诵,FilmTele-Play
我现在感觉罗晋演的山海情挺好看的，能不能帮我搜索一下,Video-Play
需要我提醒你快点吗,Radio-Listen
播一下著名小说变形记的第三章,HomeAppliance-Control
帮我查询一下今年的春节是星期几,Music-Play
山西湿度怎么样,HomeAppliance-Control
播放周华健的朋友,Alarm-Update
山东台昨天的山东新闻联播重放一下,Weather-Query
有话题婆媳相处铁律是距离,Music-Play
能不能给我唱一首好听的古典乐,Alarm-Update
最近空气比较干燥，我要开烟火报警器。,Video-Play
CCTV1典籍里的中国-3帮我搜索一下,Calendar-Query
对我来讲辣妹本来就是好看的东西当然喜欢看,Travel-Query
播一下阿朗的故事电台,Weather-Query
音乐电台放法语歌儿的找个听,Radio-Listen
从东直门到天坛到底该怎么走合适呢,Alarm-Update
把风扇调整为自然风,Audio-Play
打开洗衣机,FilmTele-Play
给我找一个音乐台CNR音乐之声就行,Music-Play
范伟上央视当老大透露幸福秘方,FilmTele-Play
吉林新闻联播是在今早六点播过了吗我想看下,Calendar-Query
清明雨上听说是写给许嵩他女朋友的,Calendar-Query
把今天下午2点去办银行卡改成下午4点,Calendar-Query
给我看下上海开往杭州的高铁今天有票吗,Audio-Play
查询未来一周哈尔滨天气,Music-Play
最受欢迎书籍小鬼日记,Weather-Query
你给我单曲循环一下夜半小夜曲可以吗,Alarm-Update
时间不对，帮我把智能闹钟的时间调成北京时间吧,Video-Play
推荐几本写上流社会生活适合有钱人看的杂志,Other
能帮我看一下这个月的1号是农历哪天吗,HomeAppliance-Control
山西卫视的天气预报什么时候进行啊帮我看下,Travel-Query
打开音响，播放一首纯音乐,Travel-Query
查找国产动漫罗小黑战记,Audio-Play
立即查查XA9311航班还有没有票,Calendar-Query
我要一直单曲循环冰柜,Music-Play
给我放一下袁隆平的纪录片吧,Music-Play
放一下五月天演唱会唱歌的视频,FilmTele-Play
查询一下成都飞上海的机票还有吗,HomeAppliance-Control
